timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
61614,-0.134399,0.701782,-0.660400,-0.427246,0.061
61656,-0.135254,0.703003,-0.662964,-0.427246,0.183
61691,-0.135864,0.702881,-0.661377,-0.488281,0.183
61723,-0.135254,0.701782,-0.661133,-0.366211,0.122
61795,-0.136597,0.701904,-0.663086,-0.488281,0.061
61836,-0.135742,0.702759,-0.662476,-0.366211,0.183
61875,-0.135010,0.703613,-0.661499,-0.488281,0.061
61912,-0.134888,0.702026,-0.661987,-0.488281,0.183
61949,-0.135986,0.702026,-0.661621,-0.427246,0.061
61990,-0.136108,0.702515,-0.663086,-0.488281,0.122
62028,-0.135864,0.701904,-0.660889,-0.305176,0.000
62067,-0.135010,0.703003,-0.662842,-0.488281,0.183
62105,-0.136108,0.701904,-0.661865,-0.488281,0.183
62142,-0.135376,0.700928,-0.660400,-0.427246,0.000
62177,-0.135376,0.704224,-0.662842,-0.488281,0.183
62213,-0.135620,0.702881,-0.662476,-0.427246,0.061
62251,-0.135986,0.703369,-0.663086,-0.366211,0.061
62295,-0.134155,0.702515,-0.663086,-0.305176,0.061
62334,-0.135010,0.702393,-0.663086,-0.366211,0.183
62373,-0.135498,0.702759,-0.661133,-0.366211,0.061
62408,-0.136597,0.702393,-0.663086,-0.488281,0.122
62442,-0.134399,0.702637,-0.661377,-0.427246,0.061
62479,-0.135132,0.702148,-0.661743,-0.427246,0.122
62514,-0.136963,0.703003,-0.661011,-0.488281,0.122
62553,-0.135864,0.703125,-0.662231,-0.427246,0.122
62588,-0.134644,0.702271,-0.662720,-0.427246,0.122
62625,-0.135864,0.703003,-0.662231,-0.488281,0.061
