timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
54663,-0.133545,0.701904,-0.660889,-0.427246,0.061
54707,-0.134399,0.702637,-0.663574,-0.427246,0.000
54744,-0.134766,0.703003,-0.661133,-0.427246,0.183
54780,-0.135376,0.703491,-0.661255,-0.488281,0.061
54815,-0.134888,0.701172,-0.661499,-0.549316,0.122
54847,-0.134888,0.703857,-0.662231,-0.427246,0.244
54883,-0.136719,0.703369,-0.662842,-0.488281,0.122
54919,-0.135620,0.702271,-0.660889,-0.549316,0.122
54958,-0.133545,0.701050,-0.661499,-0.427246,-0.12
54993,-0.134033,0.702881,-0.661133,-0.366211,0.305
55031,-0.134277,0.701538,-0.664917,-0.427246,-0.06
55068,-0.135742,0.702881,-0.662354,-0.549316,0.366
55107,-0.134155,0.702026,-0.661987,-0.427246,0.061
55140,-0.135620,0.702881,-0.661133,-0.488281,0.305
55177,-0.134766,0.702148,-0.661133,-0.488281,0.000
55211,-0.135620,0.702881,-0.661987,-0.366211,0.183
55245,-0.134888,0.702881,-0.662598,-0.366211,0.000
55391,-0.134766,0.703247,-0.661865,-0.366211,0.061
55426,-0.135620,0.701904,-0.662476,-0.427246,0.061
55460,-0.134766,0.701904,-0.661377,-0.366211,0.061
55493,-0.134766,0.702515,-0.661743,-0.427246,0.122
55529,-0.135498,0.702393,-0.661865,-0.427246,0.183
