timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
51672,-0.133789,0.701416,-0.660645,-0.427246,0.061
51710,-0.134399,0.702881,-0.661743,-0.488281,0.122
51753,-0.134888,0.702881,-0.661011,-0.366211,0.183
51791,-0.136353,0.702881,-0.663696,-0.488281,0.183
51828,-0.134521,0.701782,-0.660889,-0.427246,0.122
51900,-0.135376,0.702271,-0.661621,-0.427246,0.061
51942,-0.135132,0.702759,-0.661011,-0.427246,0.122
51980,-0.135010,0.703613,-0.663086,-0.305176,0.061
52015,-0.134888,0.702393,-0.661133,-0.366211,0.122
52050,-0.135742,0.702271,-0.662598,-0.488281,0.122
52088,-0.135376,0.701172,-0.661865,-0.366211,0.122
52126,-0.134521,0.703613,-0.661011,-0.427246,0.122
52166,-0.135742,0.703979,-0.662842,-0.427246,0.122
52201,-0.135498,0.702881,-0.660645,-0.366211,0.061
52239,-0.134766,0.702148,-0.662354,-0.366211,0.122
52272,-0.135498,0.702148,-0.660400,-0.427246,0.061
52307,-0.135498,0.702637,-0.660156,-0.488281,0.122
52343,-0.135010,0.702148,-0.663208,-0.366211,0.122
52378,-0.134644,0.701660,-0.662354,-0.427246,0.000
52412,-0.135498,0.704712,-0.662598,-0.427246,0.061
52445,-0.135864,0.702759,-0.661865,-0.366211,0.122
