timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
67513,-0.135620,0.702759,-0.662720,-0.427246,0.183
67546,-0.134644,0.702271,-0.662476,-0.427246,0.122
67580,-0.136353,0.703003,-0.663818,-0.427246,0.061
67618,-0.134644,0.698975,-0.660278,-0.366211,0.061
67727,-0.135742,0.702148,-0.663574,-0.488281,0.183
67833,-0.135376,0.701782,-0.661011,-0.427246,0.183
67876,-0.136230,0.702881,-0.663208,-0.427246,0.122
67916,-0.135498,0.700928,-0.661133,-0.488281,0.061
67952,-0.135376,0.701904,-0.661743,-0.366211,0.061
67987,-0.135742,0.703613,-0.662231,-0.366211,0.183
68057,-0.135010,0.703003,-0.661011,-0.488281,0.122
68089,-0.135742,0.702271,-0.661011,-0.366211,0.122
68125,-0.135010,0.702393,-0.661865,-0.427246,0.122
68163,-0.134521,0.703369,-0.661621,-0.366211,0.061
68201,-0.135010,0.702637,-0.662109,-0.427246,0.122
68236,-0.136475,0.703613,-0.662476,-0.488281,0.122
68279,-0.134033,0.701660,-0.661743,-0.488281,0.122
68311,-0.135498,0.702881,-0.661865,-0.488281,0.183
68345,-0.135498,0.700928,-0.661133,-0.366211,0.122
68385,-0.136230,0.702393,-0.660889,-0.427246,0.122
68423,-0.135132,0.702515,-0.662964,-0.427246,0.122
68458,-0.135620,0.702148,-0.661255,-0.427246,0.122
68493,-0.135620,0.701904,-0.661011,-0.488281,0.122
