timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
92654,-0.131226,0.673462,-0.692993,-0.427246,0.122
92689,-0.131470,0.674805,-0.692627,-0.427246,0.183
92722,-0.133423,0.672485,-0.693237,-0.488281,0.122
92761,-0.131226,0.674316,-0.692139,-0.488281,0.061
92833,-0.132446,0.673950,-0.692871,-0.488281,0.183
92875,-0.132080,0.673462,-0.692261,-0.366211,0.122
92910,-0.132080,0.673828,-0.693604,-0.427246,0.122
92949,-0.132080,0.673828,-0.693481,-0.427246,0.061
92988,-0.132324,0.673706,-0.691528,-0.366211,0.122
93021,-0.132202,0.673218,-0.691650,-0.427246,0.183
93058,-0.131836,0.674561,-0.692871,-0.488281,0.061
93094,-0.133057,0.674072,-0.693115,-0.427246,0.061
93129,-0.132568,0.674927,-0.692261,-0.488281,0.122
93167,-0.132446,0.675293,-0.691772,-0.427246,0.183
93239,-0.132080,0.673706,-0.692993,-0.488281,0.122
93283,-0.131836,0.674072,-0.692871,-0.427246,0.122
93318,-0.132568,0.674927,-0.692505,-0.366211,0.122
93354,-0.133179,0.673828,-0.692505,-0.427246,0.183
93396,-0.133423,0.674561,-0.693237,-0.671387,0.183
93429,-0.132568,0.674072,-0.693970,-0.366211,0.122
93467,-0.132080,0.673096,-0.690674,-0.488281,0.183
93505,-0.133179,0.674805,-0.694336,-0.427246,0.061
93544,-0.133057,0.674194,-0.692383,-0.427246,0.122
