timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
57597,-0.134644,0.701782,-0.660889,-0.488281,0.061
57635,-0.136475,0.704102,-0.664307,-0.366211,0.122
57675,-0.134277,0.701904,-0.661377,-0.244141,0.061
57711,-0.135742,0.703125,-0.662842,-0.427246,0.183
57748,-0.134766,0.702881,-0.662109,-0.488281,0.122
57786,-0.136475,0.702515,-0.661377,-0.549316,0.122
57824,-0.135742,0.702271,-0.660767,-0.366211,0.122
57863,-0.134399,0.703125,-0.661743,-0.366211,0.000
57902,-0.136230,0.703125,-0.663086,-0.427246,0.244
57937,-0.135864,0.702759,-0.662231,-0.366211,0.061
57973,-0.135376,0.702271,-0.662109,-0.366211,0.183
58011,-0.136108,0.702515,-0.661987,-0.488281,0.061
58052,-0.136108,0.704102,-0.662476,-0.488281,0.122
58088,-0.135498,0.703003,-0.661743,-0.488281,0.183
58124,-0.135132,0.702026,-0.661743,-0.366211,0.122
58160,-0.136108,0.702759,-0.662231,-0.366211,0.122
58198,-0.135010,0.702515,-0.662720,-0.366211,0.061
58233,-0.135132,0.702026,-0.662231,-0.427246,0.122
58271,-0.135254,0.702271,-0.661377,-0.427246,0.122
58308,-0.135742,0.702393,-0.662598,-0.488281,0.122
58352,-0.134521,0.701660,-0.661133,-0.366211,0.122
58391,-0.135620,0.703857,-0.663086,-0.366211,0.061
58426,-0.135010,0.702148,-0.661743,-0.366211,0.122
58464,-0.135986,0.702148,-0.661621,-0.488281,0.183
58500,-0.135010,0.702393,-0.662109,-0.549316,0.183
58535,-0.134888,0.702026,-0.662598,-0.366211,0.061
58606,-0.136108,0.702515,-0.661987,-0.488281,0.122
58651,-0.134888,0.701416,-0.660645,-0.427246,0.183
