timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
72660,-0.132202,0.674927,-0.692993,-0.366211,0.061
72697,-0.131592,0.673950,-0.691284,-0.488281,0.183
72732,-0.130981,0.674072,-0.692627,-0.427246,0.122
72770,-0.132690,0.673218,-0.691040,-0.366211,0.122
72809,-0.131592,0.673828,-0.691406,-0.427246,0.122
72844,-0.132935,0.675781,-0.692627,-0.366211,0.122
72880,-0.130981,0.674561,-0.692627,-0.427246,0.122
72915,-0.132202,0.675171,-0.692505,-0.488281,0.122
72950,-0.132690,0.674927,-0.691772,-0.366211,0.122
72985,-0.133301,0.674683,-0.693237,-0.366211,0.000
73020,-0.128540,0.673706,-0.687744,-0.915527,-0.61
73057,-0.132690,0.674561,-0.691528,-0.366211,0.488
73101,-0.130615,0.673828,-0.691284,-0.549316,-0.06
73135,-0.131348,0.675049,-0.692627,-0.427246,0.244
73168,-0.132080,0.673096,-0.691528,-0.427246,0.122
73202,-0.131592,0.674805,-0.693115,-0.488281,0.061
73238,-0.132690,0.675293,-0.692017,-0.427246,0.122
73275,-0.130859,0.673340,-0.690796,-0.427246,0.122
73315,-0.131958,0.674927,-0.691162,-0.427246,0.122
73354,-0.133545,0.674438,-0.692505,-0.488281,0.183
73388,-0.132812,0.674072,-0.692017,-0.427246,0.122
73426,-0.131836,0.675049,-0.691650,-0.427246,0.122
73464,-0.132446,0.674805,-0.689819,-0.427246,0.122
73504,-0.131958,0.673584,-0.692749,-0.366211,0.122
73538,-0.133057,0.674683,-0.693604,-0.549316,0.122
73574,-0.130737,0.673218,-0.692261,-0.305176,0.061
73610,-0.131592,0.675049,-0.692627,-0.427246,0.122
