timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
43613,-0.134033,0.701172,-0.661865,-0.366211,0.183
43652,-0.136841,0.704346,-0.662231,-0.488281,0.183
43691,-0.134399,0.701538,-0.659424,-0.305176,0.061
43729,-0.134277,0.702026,-0.661865,-0.427246,0.122
43802,-0.133911,0.703003,-0.662354,-0.305176,0.000
43841,-0.135986,0.702881,-0.663330,-0.488281,0.183
43879,-0.135376,0.701416,-0.661255,-0.427246,0.122
43912,-0.135132,0.701538,-0.663818,-0.488281,0.244
43948,-0.135864,0.703979,-0.662964,-0.427246,0.122
43984,-0.134766,0.701294,-0.662109,-0.305176,0.061
44019,-0.135620,0.703369,-0.662231,-0.549316,0.183
44058,-0.135864,0.702148,-0.663086,-0.427246,0.183
44092,-0.136108,0.702881,-0.661865,-0.366211,0.061
44127,-0.135010,0.702759,-0.661499,-0.366211,0.122
44163,-0.135376,0.702515,-0.661987,-0.427246,0.061
44197,-0.134766,0.702393,-0.661743,-0.427246,0.183
44231,-0.135132,0.702759,-0.662476,-0.427246,0.122
44264,-0.136230,0.702515,-0.661377,-0.427246,0.061
44302,-0.136108,0.703247,-0.662964,-0.366211,0.122
44338,-0.137085,0.703491,-0.663940,-0.427246,0.122
44375,-0.134644,0.701782,-0.660645,-0.549316,0.183
44412,-0.136230,0.702148,-0.662598,-0.549316,0.122
44448,-0.134766,0.702026,-0.660400,-0.244141,0.000
44485,-0.135010,0.702148,-0.662842,-0.488281,0.061
