timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
44521,-0.135620,0.702637,-0.662720,-0.488281,0.183
44560,-0.134277,0.702393,-0.662476,-0.366211,0.061
44597,-0.134766,0.703003,-0.661377,-0.549316,0.122
44708,-0.135498,0.701660,-0.661743,-0.366211,0.061
44838,-0.135132,0.702026,-0.661621,-0.488281,0.061
44875,-0.135498,0.702271,-0.663208,-0.427246,0.122
44912,-0.135254,0.702515,-0.661987,-0.488281,0.061
44951,-0.135742,0.702515,-0.661621,-0.427246,0.183
44986,-0.135254,0.701538,-0.661011,-0.366211,0.122
45023,-0.136230,0.702515,-0.662720,-0.366211,0.183
45060,-0.134399,0.702026,-0.661133,-0.366211,0.061
45134,-0.135742,0.702271,-0.661621,-0.488281,0.122
45167,-0.135376,0.702393,-0.663330,-0.305176,0.122
45205,-0.135010,0.701782,-0.661377,-0.366211,0.000
45241,-0.134888,0.702026,-0.662720,-0.488281,0.122
45280,-0.135620,0.702759,-0.661011,-0.366211,0.183
45319,-0.135620,0.702026,-0.661377,-0.427246,0.061
45356,-0.133789,0.703125,-0.662109,-0.366211,0.183
45395,-0.135864,0.703003,-0.662720,-0.427246,0.061
45428,-0.135254,0.702515,-0.662109,-0.366211,0.122
45468,-0.134644,0.703125,-0.661865,-0.427246,0.183
45501,-0.135742,0.701660,-0.661499,-0.427246,0.122
45538,-0.135620,0.702881,-0.663208,-0.488281,0.122
45578,-0.135742,0.702148,-0.661865,-0.427246,0.122
45614,-0.134399,0.702148,-0.662720,-0.427246,0.122
45653,-0.134766,0.702271,-0.661621,-0.427246,0.122
