timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
78666,-0.132935,0.674683,-0.691895,-0.427246,0.122
78698,-0.131470,0.673706,-0.691650,-0.488281,0.122
78731,-0.131470,0.674683,-0.693970,-0.427246,0.122
78769,-0.131958,0.674438,-0.692383,-0.488281,0.122
78802,-0.132080,0.674438,-0.692139,-0.427246,0.183
78837,-0.131958,0.673828,-0.691528,-0.427246,0.122
78873,-0.131836,0.673706,-0.692261,-0.549316,0.061
78908,-0.131836,0.674316,-0.692383,-0.427246,0.122
78943,-0.132446,0.676514,-0.692505,-0.366211,0.122
78981,-0.131470,0.673218,-0.691528,-0.427246,0.061
79023,-0.132202,0.674194,-0.692505,-0.488281,0.061
79063,-0.131348,0.674072,-0.692017,-0.488281,0.122
79099,-0.131104,0.673462,-0.692017,-0.366211,0.061
79134,-0.133423,0.675415,-0.693970,-0.427246,0.183
79173,-0.131714,0.675293,-0.692627,-0.366211,-0.06
79208,-0.131348,0.674438,-0.692505,-0.305176,0.061
79242,-0.131958,0.673584,-0.692261,-0.427246,0.183
79281,-0.132568,0.674438,-0.694580,-0.427246,0.122
79314,-0.132568,0.673950,-0.690308,-0.488281,0.122
79352,-0.131592,0.675171,-0.692871,-0.488281,0.183
79388,-0.132935,0.674683,-0.692139,-0.427246,0.183
79426,-0.131348,0.674927,-0.691895,-0.366211,0.122
79463,-0.132935,0.673828,-0.693115,-0.488281,0.183
79499,-0.131592,0.675903,-0.692749,-0.366211,0.000
79535,-0.132568,0.676025,-0.693726,-0.366211,0.183
79572,-0.131958,0.672729,-0.691528,-0.427246,0.061
79614,-0.133301,0.675293,-0.695557,-0.488281,0.061
