timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
64585,-0.135620,0.702026,-0.661621,-0.305176,0.061
64621,-0.136108,0.702026,-0.661377,-0.427246,0.122
64660,-0.134888,0.703247,-0.661865,-0.427246,0.183
64696,-0.135620,0.700928,-0.660767,-0.427246,0.122
64766,-0.136108,0.702393,-0.661621,-0.427246,0.122
64800,-0.134399,0.701660,-0.661743,-0.366211,0.061
64838,-0.135498,0.704102,-0.662598,-0.488281,0.183
64873,-0.135376,0.702393,-0.662476,-0.488281,0.061
64906,-0.134399,0.703491,-0.662109,-0.427246,0.122
64945,-0.135620,0.702515,-0.660522,-0.366211,0.122
64980,-0.136108,0.703003,-0.663330,-0.427246,0.122
65016,-0.134644,0.700806,-0.660400,-0.366211,0.061
65054,-0.134888,0.703003,-0.661499,-0.488281,0.122
65093,-0.135620,0.702271,-0.662598,-0.427246,0.183
65129,-0.136230,0.702759,-0.662964,-0.427246,0.061
65166,-0.135132,0.703247,-0.660645,-0.427246,0.183
65201,-0.134399,0.701904,-0.661865,-0.366211,0.122
65233,-0.135498,0.703125,-0.660522,-0.488281,0.244
65266,-0.135498,0.702881,-0.661499,-0.427246,0.183
65302,-0.135864,0.702148,-0.662231,-0.366211,0.061
65339,-0.134277,0.702637,-0.661011,-0.427246,0.122
65374,-0.136475,0.701660,-0.661865,-0.488281,0.122
65410,-0.135376,0.701782,-0.661987,-0.488281,0.122
65447,-0.135864,0.702148,-0.661499,-0.427246,0.122
65484,-0.135864,0.703613,-0.661987,-0.366211,0.122
65521,-0.135254,0.701660,-0.662720,-0.366211,0.122
65559,-0.134644,0.702515,-0.662354,-0.427246,0.061
65598,-0.136841,0.703369,-0.661621,-0.427246,0.122
65635,-0.136108,0.702759,-0.662231,-0.549316,0.122
