timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
69676,-0.136475,0.703125,-0.662598,-0.488281,0.366
69711,-0.134766,0.701904,-0.660156,-0.488281,0.244
69750,-0.135010,0.701904,-0.660156,-0.549316,0.183
69788,-0.136230,0.702637,-0.659180,-0.549316,0.122
69824,-0.133911,0.700684,-0.661743,-0.305176,0.061
69896,-0.134888,0.703491,-0.662231,-0.427246,0.244
69969,-0.135986,0.703125,-0.664307,-0.549316,0.244
70005,-0.133911,0.700317,-0.659424,-0.427246,0.122
70044,-0.135132,0.703735,-0.661377,-0.427246,0.183
70078,-0.136353,0.702515,-0.659058,-0.427246,0.183
70115,-0.133667,0.702515,-0.662842,-0.488281,0.122
70150,-0.135376,0.703003,-0.662231,-0.427246,0.061
70183,-0.134644,0.702637,-0.661499,-0.427246,0.122
70255,-0.135864,0.699097,-0.656372,-0.976562,-0.24
70294,-0.135498,0.702515,-0.660522,-0.549316,-0.30
70326,-0.133179,0.703857,-0.660522,-0.549316,-0.73
70368,-0.143921,0.712769,-0.677734,-6.347656,4.577
70407,-0.127197,0.695923,-0.657227,-3.723144,3.723
70515,-0.136719,0.694824,-0.670288,1.159668,-8.666
70553,-0.137695,0.701660,-0.640991,-1.220703,-5.49
70587,-0.136597,0.703125,-0.666748,1.953125,3.8452
