timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
87584,-0.132202,0.674805,-0.692261,-0.427246,0.061
87635,-0.132446,0.673828,-0.692627,-0.427246,0.000
87670,-0.131958,0.673828,-0.692993,-0.549316,0.122
87743,-0.132202,0.674316,-0.692139,-0.488281,0.122
87781,-0.133301,0.673950,-0.692993,-0.366211,0.061
87817,-0.131104,0.675659,-0.692749,-0.305176,0.061
87852,-0.132080,0.674194,-0.693237,-0.427246,0.183
87885,-0.132446,0.674194,-0.692627,-0.427246,0.122
87922,-0.132080,0.673340,-0.692017,-0.427246,0.061
87957,-0.132568,0.675537,-0.693115,-0.549316,0.122
87995,-0.131958,0.674316,-0.692383,-0.427246,0.061
88032,-0.132446,0.673828,-0.692017,-0.427246,0.122
88076,-0.131592,0.674194,-0.692627,-0.366211,0.061
88111,-0.132690,0.673828,-0.693359,-0.427246,0.122
88146,-0.132324,0.674438,-0.693237,-0.427246,0.061
88181,-0.131470,0.674072,-0.691650,-0.488281,0.183
88220,-0.131592,0.674561,-0.692017,-0.427246,0.122
88258,-0.131958,0.674561,-0.693359,-0.366211,0.183
88296,-0.132935,0.674316,-0.692871,-0.427246,0.122
88333,-0.132080,0.674194,-0.692261,-0.427246,0.183
88376,-0.131470,0.673340,-0.692627,-0.427246,0.183
88415,-0.131104,0.674438,-0.692505,-0.366211,0.061
88452,-0.131470,0.675903,-0.693115,-0.366211,0.061
88488,-0.132568,0.675049,-0.692505,-0.366211,0.122
88526,-0.131470,0.673340,-0.692505,-0.427246,0.061
88563,-0.133667,0.673340,-0.691406,-0.427246,0.122
88598,-0.132324,0.675049,-0.693604,-0.427246,0.122
